主键ID,企业名称,检查实施单位,检查时间,检查事项,检查结果,时间戳,统一社会信用代码
afb8121517814eb891bbb20f5dcb24cc,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,实际生产的特殊食品按规定注册或备案，注册证书或备案凭证符合要求。,1,5/9/2024 14:04:17,91110113757731032D
ad32fe773f6b4b5d932f6b4a577fe2ae,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,有委托方对受托方生产行为进行监督的记录。,1,5/9/2024 14:04:18,91110113757731032D
ac8c4aef58a34b3e8e1365c541b19064,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,建立并实施食品安全追溯制度，并有相应记录。,1,5/9/2024 14:04:18,91110113757731032D
ac773814f1384c538003cb4bf81ed255,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,根据产品特点建立和执行相适应的贮存、运输及交付控制制度和记录。,1,5/9/2024 14:04:18,91110113757731032D
a958359ae07040139def2dec3e46b296,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/9/2024 00:00:00,厂区无扬尘、无积水，厂区、车间卫生整洁。,1,5/9/2024 14:05:01,91110113757731032D
a59fe10d87b844cb878b7cc0699597b1,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/9/2024 00:00:00,原料、食品添加剂实际使用量与注册或备案的配方和批生产记录中的使用量一致。,1,5/9/2024 14:05:01,91110113757731032D
a4008d288f0f4a2985e22f5d1e24a562,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,有食品安全管理人员、食品安全专业技术人员培训和考核记录，未发现考核不合格人员上岗。,1,5/9/2024 14:04:18,91110113757731032D
9d5a416182d04159a117ba61ea132a8d,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,使用的食品原料、食品添加剂、食品相关产品的品种与索证索票、进货查验记录内容一致。,1,5/9/2024 14:04:17,91110113757731032D
9d090b6b3a4b41eda42df822a5da9c20,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,有召回食品无害化处理、销毁等措施，未发现召回食品再次流入市场（对因标签存在瑕疵实施召回的除外）。,1,5/9/2024 14:04:18,91110113757731032D
9b4ab96035eb4325896743406807467c,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,有温、湿度等生产环境监测要求的，定期进行监测并记录。,1,5/9/2024 14:04:18,91110113757731032D
9b15c677453f45e88275eff427809aad,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,未发现聘用禁止从事食品安全管理的人员。,1,5/9/2024 14:04:18,91110113757731032D
993ad738897941309574eb09a50e96dd,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,发生食品安全事故的，对导致或者可能导致食品安全事故的食品及原料、工具、设备、设施等，立即采取封存等控制措施，并向事故发生地市场监督管理部门报告。,1,5/9/2024 14:04:18,91110113757731032D
98a781ad65cf452d8f8d0f932f297109,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,预包装食品的包装有标签，标签标注的事项完整、真实。,1,5/9/2024 14:04:18,91110113757731032D
989246a5509146b89de053a94eb07cc9,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,定期对生产质量管理体系的运行情况进行自查，保证其有效运行，并向所在地县级人民政府市场监督管理部门提交自查报告，自查发现问题整改率达100%。,1,5/9/2024 14:04:18,91110113757731032D
97c7304c4a004e2abc5892a712f06f67,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/9/2024 00:00:00,进货查验记录及证明材料真实、完整，记录和凭证保存期限符合要求。,1,5/9/2024 14:05:01,91110113757731032D
97b575eb8fd24ae1ac24379859913855,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,厂区、车间与有毒、有害场所及其他污染源保持规定的距离或具备有效防范措施。,1,5/9/2024 14:04:17,91110113757731032D
96d1de0a2cf54b098df62010223c5002,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/9/2024 00:00:00,有温、湿度等生产环境监测要求的，定期进行监测并记录。,1,5/9/2024 14:05:01,91110113757731032D
966ca9eb8034448782a7083ff61871cb,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,不合格品在划定区域存放，具有明显标示。,1,5/9/2024 14:04:18,91110113757731032D
8bdbc70c353144e1854e8bdbced2ba6f,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,有食品安全处置方案，并定期检查食品安全防范措施落实情况，及时消除食品安全隐患。,1,5/9/2024 14:04:18,91110113757731032D
8a7a88aa0fda4a1fa2a96886ad016d1d,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,生产现场未发现人流、物流交叉污染。,1,5/9/2024 14:04:18,91110113757731032D
89fbc40568ff4003a5fdd6a3dc1bde01,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/9/2024 00:00:00,建立和保存食品原料、食品添加剂、食品相关产品的贮存、保管记录、领用出库和退库记录。,1,5/9/2024 14:05:01,91110113757731032D
878bddeca44c4c1a816a4b3287b76ba6,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,建立和保存食品原料、食品添加剂、食品相关产品的贮存、保管记录、领用出库和退库记录。,1,5/9/2024 14:04:17,91110113757731032D
86ea5adf92c44afeacf06b33f809c762,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/9/2024 00:00:00,具有合法主体资质，生产许可证在有效期内。,1,5/9/2024 14:05:01,91110113757731032D
84a1ed80912943858d6ad64726889d86,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,准清洁作业区、清洁作业区设置合理并有效分割。有空气净化要求的，应当符合相应要求，并对空气洁净度、压差、换气次数、温度、湿度等进行监测及记录。,1,5/9/2024 14:04:17,91110113757731032D
84776afddce340b8b6fc8c59f104dbf1,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,未发现使用非食品原料、食品添加剂以外的化学物质、回收食品、超过保质期与不符合食品安全标准的食品原料和食品添加剂投入生产。,1,5/9/2024 14:04:18,91110113757731032D
82c5de973a034644b40bdb6cc6268cb8,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,生产记录中的生产工艺和参数与准予食品生产许可时保持一致。,1,5/9/2024 14:04:18,91110113757731032D
80c26705aa1a46e5aa9a8df2d83497cf,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,设备布局和工艺流程、主要生产设备设施与准予食品生产许可时保持一致。,1,5/9/2024 14:04:17,91110113757731032D
77e3462f789a4d0487685e32a7b22e1f,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,食品添加剂专库或专区贮存，明显标示，专人管理。,1,5/9/2024 14:04:18,91110113757731032D
74dbc7816a414449bc09f688b75de037,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/9/2024 00:00:00,车间内使用的洗涤剂、消毒剂等化学品明显标示、分类贮存，与食品原料、半成品、成品、包装材料等分隔放置，并有相应的使用记录。,1,5/9/2024 14:05:01,91110113757731032D
662833b1caaa4d2ba6ab71ce88d40c5f,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,未发现食品安全追溯信息记录不真实、不准确等情况。,1,5/9/2024 14:04:18,91110113757731032D
63155c5b46654d2a95a3ba2eaf3444bb,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,未发现使用药品生产食品，未发现仅用于保健食品的原料生产保健食品以外的食品。,1,5/9/2024 14:04:18,91110113757731032D
602bb44fd59e42a69ed6b8a3e03a648e,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,进货查验记录及证明材料真实、完整，记录和凭证保存期限符合要求。,1,5/9/2024 14:04:17,91110113757731032D
60233052f91b4fa8aa90dc393025eea5,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,车间内使用的洗涤剂、消毒剂等化学品明显标示、分类贮存，与食品原料、半成品、成品、包装材料等分隔放置，并有相应的使用记录。,1,5/9/2024 14:04:17,91110113757731032D
5aa6f0cf0c1c47afae9daf174a77d3ad,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,生产的食品、食品添加剂在许可范围内。,1,5/9/2024 14:04:17,91110113757731032D
59d0fe203d934b00a466e03ab1e36157,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,建立信息化食品安全追溯体系的，电子记录信息与纸质记录信息保持一致。,1,5/9/2024 14:04:18,91110113757731032D
58f2dea1acc64f849ab9961d4f60eb16,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,食品添加剂生产使用的原料和生产工艺符合产品标准规定。复配食品添加剂配方发生变化的，按规定报告。,1,5/9/2024 14:04:18,91110113757731032D
579e48b2d7af478080d3fddcb8fce1ff,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/9/2024 00:00:00,委托方持有保健食品注册证书或注册转备案凭证，受托方具备相应的生产能力且能完成生产委托品种的全部生产过程。,1,5/9/2024 14:05:01,91110113757731032D
5668489dc2a14224ae16b3366db90555,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,查验食品原料、食品添加剂、食品相关产品供货者的许可证、产品合格证明文件等；供货者无法提供有效合格证明文件的，有检验记录。,1,5/9/2024 14:04:17,91110113757731032D
5635110ea6ce46bc9d323c731cb1ecf1,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,特殊食品标签、说明书内容与注册或备案的内容要求一致，符合相关法律法规要求。,1,5/9/2024 14:04:18,91110113757731032D
51dc60d4b7764c0e9b4490588ca5ceda,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/9/2024 00:00:00,签订委托生产合同，约定委托生产的食品品种、委托期限等内容。,1,5/9/2024 14:05:01,91110113757731032D
514f3508962f40ecabcdeb831e798a05,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,委托方、受托方具有有效证照，委托生产的食品、食品添加剂符合法律、法规、食品安全标准等规定。,1,5/9/2024 14:04:18,91110113757731032D
4e3afae2b4c5429db0f553a4d811d979,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,委托生产的食品标签清晰标注委托方、受托方的名称、地址、联系方式等信息。,1,5/9/2024 14:04:18,91110113757731032D
4c89e1f5b55f44f8bc4ba55482999400,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/9/2024 00:00:00,有与生产产品相应的食品安全标准文本，按照食品安全标准规定进行检验。,1,5/9/2024 14:05:01,91110113757731032D
4b49239cb32746bbb5294e127023e816,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,建立和保存原始检验数据和检验报告记录，检验记录真实、完整，保存期限符合规定要求。,1,5/9/2024 14:04:18,91110113757731032D
4aaf7ea2898245f58d68529e1a387668,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,有从业人员食品安全知识培训制度，并有相关培训记录。,1,5/9/2024 14:04:18,91110113757731032D
498fd1bd0a2045189261d71539a49351,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/9/2024 00:00:00,生产设备设施定期维护保养，并有相应的记录。,1,5/9/2024 14:05:01,91110113757731032D
48595ec21705409a995cfcff0f3b3cb7,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/9/2024 00:00:00,食品添加剂生产使用的原料和生产工艺符合产品标准规定。复配食品添加剂配方发生变化的，按规定报告。,1,5/9/2024 14:05:01,91110113757731032D
3f87cd7ad30a4d5a8a3339fde1a16762,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,卫生间保持清洁，未与食品生产、包装或贮存等区域直接连通。,1,5/9/2024 14:04:17,91110113757731032D
3b3efd9ec25e4f7781cb6fa1797672c5,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,食品生产加工用水的水质符合规定要求并有检测报告，与其他不与食品接触的用水以完全分离的管路输送。,1,5/9/2024 14:04:18,91110113757731032D
3647e9c2f31a4105b77d8bc8a22270b7,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,未发现标注虚假生产日期或批号的情况。,1,5/9/2024 14:04:18,91110113757731032D
363d5bc65c764111a504f8f0886332a4,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/9/2024 00:00:00,有更衣、洗手、干手、消毒等卫生设备设施，满足正常使用。,1,5/9/2024 14:05:01,91110113757731032D
347ab62bc53f4d19bf33c6059dc4436e,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,不能自检的，委托有资质的检验机构进行检验。,1,5/9/2024 14:04:18,91110113757731032D
33f3826a91464a26a3c80663f32f7e3f,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/7/2024 00:00:00,有出厂记录，如实记录食品的名称、规格、数量、生产日期或者生产批号、检验合格证明、销售日期以及购货者名称、地址、联系方式等内容。,1,5/9/2024 14:04:18,91110113757731032D
3308389e8c0b434cb09983d1140058b4,北京香味斋食品有限公司,北京市顺义区市场监督管理局,5/9/2024 00:00:00,建立和保存生产投料记录，包括投料品名、生产日期或批号、使用数量等。,1,5/9/2024 14:05:01,91110113757731032D
