企业或单位名称,纳税人识别号,经营地点,欠税金额,税种
北京云真网络技术服务有限公司,11010209439760X,北京市西城区新街口外大街8号5幢211A号（德胜园区）,184598.140,个人所得税
华奥国科体育大数据科技（北京）有限公司,110102330258741,北京市西城区新街口外大街8号5幢211室,501325.110,个人所得税
华奥启迪体育产业（北京）有限公司,91110102MA006YU380,北京市西城区新街口外大街8号5幢218号,171852.660,个人所得税
北京博泰隆房地产开发有限公司,91110116802606354E,北京市朝阳区望京西园二区221号16层,21968913.680,土地增值税
北京华彬庄园绿色休闲健身俱乐部有限公司,110114700004248,北京市昌平区土楼乡南口农场部院内,11071984.290,营业税
北京华彬庄园绿色休闲健身俱乐部有限公司,110114700004248,北京市昌平区土楼乡南口农场部院内,4361678.210,文化事业建设费
北京华彬庄园绿色休闲健身俱乐部有限公司,110114700004248,北京市昌平区土楼乡南口农场部院内,544793.020,教育费附加
北京市天枫房地产开发有限公司,91110102101547275J,北京市朝阳区建国门外大街21号国际俱乐部公寓楼5层,44600028.570,土地增值税
北京安泰佳信建设工程有限责任公司,911101137951078129,北京市顺义区马坡地区西峰乐村村北500米,136471.730,营业税
北京安泰佳信建设工程有限责任公司,911101137951078129,北京市顺义区马坡地区西峰乐村村北500米,33.820,个人所得税
北京安泰佳信建设工程有限责任公司,911101137951078129,北京市顺义区马坡地区西峰乐村村北500米,2729.440,地方教育附加
北京安泰佳信建设工程有限责任公司,911101137951078129,北京市顺义区马坡地区西峰乐村村北500米,4094.150,教育费附加
北京安泰佳信建设工程有限责任公司,911101137951078129,北京市顺义区马坡地区西峰乐村村北500米,673.510,印花税
北京安泰佳信建设工程有限责任公司,911101137951078129,北京市顺义区马坡地区西峰乐村村北500米,13500.000,土地使用税
北京安泰佳信建设工程有限责任公司,911101137951078129,北京市顺义区马坡地区西峰乐村村北500米,29099.040,房产税
北京安泰佳信建设工程有限责任公司,911101137951078129,北京市顺义区马坡地区西峰乐村村北500米,6823.590,城建税
北京三和祥瑞装饰工程设计有限公司,110105696369462,北京市朝阳区白家庄路甲6号2幢一层1138,61553.300,营业税
北京三和祥瑞装饰工程设计有限公司,110105696369462,北京市朝阳区白家庄路甲6号2幢一层1138,467621.390,企业所得税
北京三和祥瑞装饰工程设计有限公司,110105696369462,北京市朝阳区白家庄路甲6号2幢一层1138,4308.720,城建税
北京市平谷峪腾纺织品公司,91110117102927464J,北京市平谷区峪口镇西大街37号,46074.810,房产税
北京市平谷峪腾纺织品公司,91110117102927464J,北京市平谷区峪口镇西大街37号,162479.270,房产税
北京市平谷峪腾纺织品公司,91110117102927464J,北京市平谷区峪口镇西大街37号,50428.610,土地使用税
北京市平谷峪腾纺织品公司,91110117102927464J,北京市平谷区峪口镇西大街37号,234193.500,土地使用税
北京市青云空调设备有限公司,911101171029209323,北京市平谷区峪口镇中桥村北,6711.600,房产税
北京市青云空调设备有限公司,911101171029209323,北京市平谷区峪口镇中桥村北,46981.200,房产税
北京市青云空调设备有限公司,911101171029209323,北京市平谷区峪口镇中桥村北,13125.000,土地使用税
北京市青云空调设备有限公司,911101171029209323,北京市平谷区峪口镇中桥村北,1875.000,土地使用税
北京北内锻造有限公司,110226758733291,北京市平谷区峪口镇中桥村兴桥路2号,24423.840,房产税
北京北内锻造有限公司,110226758733291,北京市平谷区峪口镇中桥村兴桥路2号,50013.000,土地使用税
北京北内锻造有限公司,110226758733291,北京市平谷区峪口镇中桥村兴桥路2号,50013.000,土地使用税
北京北内锻造有限公司,110226758733291,北京市平谷区峪口镇中桥村兴桥路2号,24423.840,房产税
北京水润田丰农业技术开发有限责任公司,911101171023129102,北京市丰台区南方庄2号院3号楼3层3-9号,100402.950,房产税
北京水润田丰农业技术开发有限责任公司,911101171023129102,北京市丰台区南方庄2号院3号楼3层3-9号,510.480,土地使用税
北京水润田丰农业技术开发有限责任公司,911101171023129102,北京市丰台区南方庄2号院3号楼3层3-9号,702820.650,房产税
北京水润田丰农业技术开发有限责任公司,911101171023129102,北京市丰台区南方庄2号院3号楼3层3-9号,3573.360,土地使用税
北京丰和联创商贸有限公司,91110102MA0044EL0K,,56.880,城建税
北京华瑞朗机械制造有限公司,110222733489069,北京市顺义区大孙各庄镇柴林村东,52044.240,城建税
北京小马奔腾文化传媒股份有限公司,91110000666261450T,北京市朝阳区北辰东路8号汇欣大厦1号楼B1201室,246150.580,个人所得税
北京营基房地产开发有限公司,91110105700226166R,北京市朝阳区黄渠东路2号15号楼4单元105室,8468105.800,营业税
北京营基房地产开发有限公司,91110105700226166R,北京市朝阳区黄渠东路2号15号楼4单元105室,1045850.340,土地增值税
北京营基房地产开发有限公司,91110105700226166R,北京市朝阳区黄渠东路2号15号楼4单元105室,23619000.140,企业所得税
北京顺达丰工程机械设备租赁有限公司,110229597714769,北京市延庆县八达岭经济开发区康西路1380号,10380.270,城建税
北京金政房地产开发有限责任公司,911101016337839738,北京市朝阳区燕莎写字楼c811b,47013930.020,土地增值税
北京尤尼特建筑装饰工程有限公司,91110117722680917F,北京市海淀区北三环西路99号院西海国际中心3号楼15层,4301980.340,企业所得税
北京爱一城科技有限公司,91110302MA0060EM9D,北京市北京经济技术开发区科创十三街18号院8号楼三层301室,40279.600,个人所得税
神州大舞台（北京）演出有限公司,110192677400751,北京市北京经济技术开发区贵园北里2号D101-2,97620.000,营业税
神州大舞台（北京）演出有限公司,110192677400751,北京市北京经济技术开发区贵园北里2号D101-2,6833.400,城建税
北京君致尚商贸有限公司,91110302MA007R8K33,北京市北京经济技术开发区经济技术开发区经海四路25号院8号楼一单元一层127室,147.380,城建税
北京威科电气有限公司,91110302352950341R,北京市北京经济技术开发区兴盛街9号1号楼1层101室,1344.150,城建税
北京康盛佳和商贸有限责任公司,91110302593875477B,北京市西城区教场口街9号院6楼1105号,24.760,个人所得税
北京康盛佳和商贸有限责任公司,91110302593875477B,北京市西城区教场口街9号院6楼1105号,918.550,城建税
北京中坤灵川旅游开发有限公司,911101097763577367,北京市门头沟区斋堂镇军响村渠台88号,862623.240,房产税
北京中坤灵川旅游开发有限公司,911101097763577367,北京市门头沟区斋堂镇军响村渠台88号,109440.440,土地使用税
名满京华文化产业有限公司,91110000318288673K,北京市密云县密云镇鼓楼东大街一幢3层313室-686,189923.540,企业所得税
名满京华文化产业有限公司,91110000318288673K,北京市密云县密云镇鼓楼东大街一幢3层313室-686,8265.000,个人所得税
北京辰润建筑装饰工程有限公司,110109062837236,北京市门头沟区石龙经济开发区永安路20号楼12层4单元1202-337室,62.390,企业所得税
北京辰润建筑装饰工程有限公司,110109062837236,北京市门头沟区石龙经济开发区永安路20号楼12层4单元1202-337室,407.770,城建税
北京东方嘉赢广告有限公司,110228697656543,北京市密云区花园小区37号楼2单元602室,329879.010,营业税
北京东方嘉赢广告有限公司,110228697656543,北京市密云区花园小区37号楼2单元602室,1460.340,印花税
北京东方嘉赢广告有限公司,110228697656543,北京市密云区花园小区37号楼2单元602室,14572.340,城建税
北京东方嘉赢广告有限公司,110228697656543,北京市密云区花园小区37号楼2单元602室,1339106.050,企业所得税
北京顺威建设工程有限公司,911101136923243711,北京市顺义区南法信天博中心A座906室,720207.820,营业税
北京顺威建设工程有限公司,911101136923243711,北京市顺义区南法信天博中心A座906室,669.880,印花税
北京顺威建设工程有限公司,911101136923243711,北京市顺义区南法信天博中心A座906室,36010.380,城建税
北京顺威建设工程有限公司,911101136923243711,北京市顺义区南法信天博中心A座906室,4782070.560,企业所得税
北京睿库百联书刊发行有限公司,11010278021624X,北京市西城区宣武门西大街甲129号15A01室,4019137.250,营业税
北京睿库百联书刊发行有限公司,11010278021624X,北京市西城区宣武门西大街甲129号15A01室,281339.610,城建税
香飘飘味道川湘（北京）餐饮有限公司,110103551444740,北京市东城区广渠门内大街27号二层,1614.140,营业税
香飘飘味道川湘（北京）餐饮有限公司,110103551444740,北京市东城区广渠门内大街27号二层,2607.230,企业所得税
香飘飘味道川湘（北京）餐饮有限公司,110103551444740,北京市东城区广渠门内大街27号二层,112.990,城建税
北京启明房地产经纪有限公司,110105567466477,北京市朝阳区酒仙桥北路五号1幢五层西侧403室,1025150.810,企业所得税
北京启明房地产经纪有限公司,110105567466477,北京市朝阳区酒仙桥北路五号1幢五层西侧403室,40.000,印花税
维极科技有限责任公司,91110101MA006HM30Q,北京市东城区东安门大街55号六层619室,219752.600,个人所得税
北京福地凰城酒店管理有限公司,91110101667529623Q,北京市东城区钱粮胡同17号,2877761.040,房产税
北京福地凰城酒店管理有限公司,91110101667529623Q,北京市东城区钱粮胡同17号,68535.000,土地使用税
北京市天泉御膳斋餐饮管理有限责任公司,91110101700242991K,北京市海淀区长春桥路11号万柳亿城中心大厦A座B1,2454813.420,企业所得税
北京温碧源住宅有限公司,91110114600018132H,北京市昌平区小汤山镇温碧源花园,3864158.530,土地增值税
北京东方佳伟高尔夫运动有限公司,911101057877672042,北京市朝阳区来广营乡新水工业区6号院201,55360.000,营业税
北京东方佳伟高尔夫运动有限公司,911101057877672042,北京市朝阳区来广营乡新水工业区6号院201,1255166.570,土地使用税
北京东方佳伟高尔夫运动有限公司,911101057877672042,北京市朝阳区来广营乡新水工业区6号院201,18369.750,房产税
北京东方佳伟高尔夫运动有限公司,911101057877672042,北京市朝阳区来广营乡新水工业区6号院201,3875.200,城建税
北京通软明天科技有限公司,91110108597677726J,北京市海淀区上地十街1号院5号楼6层601,534702.830,企业所得税
北京金祥腾达文化有限公司,911101085825064224,北京市海淀区上地佳园23号楼1003室,237182.200,企业所得税
立达乐仁（北京）医药有限公司,9111010870023596XA,北京市海淀区远大路20号F座11层11F,72870537.860,企业所得税
立达乐仁（北京）医药有限公司,9111010870023596XA,北京市海淀区远大路20号F座11层11F,3578081.510,城建税
北京通审软件技术有限责任公司,110108634368405,北京市丰台区槐房西路中福丽宫品牌基地2号楼3门333,377319.000,个人所得税
北京元亨置业投资有限公司,110108700233155,北京市海淀区中关村南大街甲18号院1-4号楼11层1105单元,3327595.950,企业所得税
北京元亨置业投资有限公司,110108700233155,北京市海淀区中关村南大街甲18号院1-4号楼11层1105单元,347013.750,个人所得税
